id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
196079222,2023/12/27 10:32 PM,2023-12-27,2023-12-27 09:32:00 UTC,Wellington,7636785,ameiba,,2024-01-08 00:57:38 UTC,2024-08-03 02:27:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/196079222,,https://static.inaturalist.org/sounds/872831.m4a?1704675254,"",Morepork call,1,0,false,,"Kaitoke Regional Park Twin Lakes Road, Te Mārua, Upper Hutt 5372, New Zealand",-41.0675,175.1972222,26,,,,26,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
196100897,2023/11/06 9:27 PM,2023-11-06,2023-11-06 08:27:00 UTC,Wellington,314317,rolandwirth,"",2024-01-08 06:28:57 UTC,2024-07-31 17:08:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/196100897,,https://static.inaturalist.org/sounds/872987.mp3?1704695241,"",,2,0,false,,"Donnellys Crossing, New Zealand",-35.722,173.65,20,,,,20,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
196828769,2024-01-16 23:04:41,2024-01-16,2024-01-16 10:04:41 UTC,Wellington,451919,jacog,Jaco Grundling,2024-01-16 10:05:49 UTC,2024-08-06 01:06:36 UTC,research,CC0,https://www.inaturalist.org/observations/196828769,,https://static.inaturalist.org/sounds/876640.m4a?1705399552,"",,3,0,false,2,"4018841, Mākara, Wellington 6972, New Zealand",-41.29568785,174.68918115,3,,,,3,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
196903282,2024-01-17 22:18:02,2024-01-17,2024-01-17 09:18:02 UTC,Wellington,451919,jacog,Jaco Grundling,2024-01-17 09:18:52 UTC,2024-08-04 12:31:57 UTC,research,CC0,https://www.inaturalist.org/observations/196903282,,https://static.inaturalist.org/sounds/878042.m4a?1705483136,"",,2,0,false,2,"4018841, Mākara, Wellington 6972, New Zealand",-41.29563472,174.68921745,5,,,,5,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
196978045,2024-01-18 22:12:26,2024-01-18,2024-01-18 09:12:26 UTC,Wellington,451919,jacog,Jaco Grundling,2024-01-18 09:13:42 UTC,2024-07-22 10:48:38 UTC,research,CC0,https://www.inaturalist.org/observations/196978045,,https://static.inaturalist.org/sounds/878830.m4a?1705569225,"",,2,0,false,2,"4018841, Mākara, Wellington 6972, New Zealand",-41.2955238668,174.6893897653,14,,,,14,,open,false,gps,gps,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
197447553,2024-01-24 21:13:38,2024-01-24,2024-01-24 08:13:38 UTC,Wellington,1226581,cmwb,Celia Wade-Brown,2024-01-24 08:14:32 UTC,2024-08-10 18:53:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/197447553,,https://static.inaturalist.org/sounds/882351.m4a?1706084075,"",,1,0,false,2,"Carterton 5791, New Zealand",-40.9207033535,175.4803359781,12,,,,12,,open,false,,,rūrū,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
197764252,2024-01-07 20:36:56+11:00,2024-01-07,2024-01-07 09:36:56 UTC,Wellington,448410,halcyon_,Halcyon,2024-01-28 04:57:14 UTC,2024-08-08 18:12:19 UTC,research,,https://www.inaturalist.org/observations/197764252,,https://static.inaturalist.org/sounds/885364.m4a?1706417836,"","",4,0,false,3,"Mount Aspiring, Mount Aspiring National Park, NZ-OT-QL, NZ-OT, NZ",-44.7173939372,168.2764473713,4,,,,4,,open,false,,,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
197873744,2024-01-29 20:30:00,2024-01-29,2024-01-29 07:30:00 UTC,Wellington,5297737,mikey242,Michael Iseard,2024-01-29 08:14:59 UTC,2024-08-10 15:37:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/197873744,,https://static.inaturalist.org/sounds/886095.mp3?1706516101,"",,2,0,false,2,"Auckland, NZ",-37.0392221134,174.5684824119,109,,,,28447,obscured,open,true,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
197957396,2024-01-28 21:05:00,2024-01-28,2024-01-28 08:05:00 UTC,Wellington,1100791,svendhansen,Svend Hansen,2024-01-30 07:47:13 UTC,2024-01-31 01:26:04 UTC,research,CC-BY,https://www.inaturalist.org/observations/197957396,,https://static.inaturalist.org/sounds/886665.mp3?1706600836,"",,2,0,false,2,"Hutt city, Rimutaka Forest Park, NZ-WG, NZ",-41.3232177205,175.019303821,8,,,,8,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
198044130,2024-01-31 22:59:41,2024-01-31,2024-01-31 09:59:41 UTC,Wellington,451919,jacog,Jaco Grundling,2024-01-31 10:00:45 UTC,2024-08-10 04:00:32 UTC,research,CC0,https://www.inaturalist.org/observations/198044130,,https://static.inaturalist.org/sounds/887275.m4a?1706695248,"",2 separate birds,3,0,false,2,"4018841, Mākara, Wellington 6972, New Zealand",-41.29553354,174.68913138,4,,,,4,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
198505967,2024/02/05 9:25 PM,2024-02-05,2024-02-05 08:25:00 UTC,Wellington,6305922,berardom,Michael Berardozzi,2024-02-05 19:13:25 UTC,2024-07-26 12:21:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/198505967,,https://static.inaturalist.org/sounds/890400.m4a?1707160267,"",,1,0,false,,"Days Bay, Lower Hutt 5013, New Zealand",-41.2810624258,174.9162846044,108,,,,108,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
198606604,2024-01-14 05:26:25+13:00,2024-01-14,2024-01-13 16:26:25 UTC,Wellington,3612063,rogeruys,,2024-02-06 23:34:56 UTC,2024-08-03 15:12:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/198606604,,https://static.inaturalist.org/sounds/891135.m4a?1707262499,"","",2,0,false,3,"Abel Tasman National Park, Abel Tasman National Park, Tasman, NZ",-40.8646191203,173.0191044749,20,,,,20,,open,false,,,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
198634183,2024-02-07 21:51:39,2024-02-07,2024-02-07 08:51:39 UTC,Wellington,451919,jacog,Jaco Grundling,2024-02-07 08:52:39 UTC,2024-10-28 13:28:03 UTC,research,CC0,https://www.inaturalist.org/observations/198634183,,https://static.inaturalist.org/sounds/891318.m4a?1707295962,"",,1,0,false,2,"4018841, Mākara, Wellington 6972, New Zealand",-41.2955174,174.68948972,5,,,,5,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
198738504,2024-02-09 06:13:12+13:00,2024-02-09,2024-02-08 17:13:12 UTC,Wellington,58652,bigtree,Cathy Rogers,2024-02-08 17:14:25 UTC,2024-08-03 04:22:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/198738504,,https://static.inaturalist.org/sounds/892267.m4a?1707412468,"","6.13am just getting light
",2,0,false,3,"North Island, Bay of Islands-Whangaroa Ward, Northland, NZ",-35.2802110219,174.1490874043,4,,,,4,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
198986947,2024-02-11 23:12:55,2024-02-11,2024-02-11 10:12:55 UTC,Wellington,451919,jacog,Jaco Grundling,2024-02-11 10:13:47 UTC,2024-07-31 20:22:00 UTC,research,CC0,https://www.inaturalist.org/observations/198986947,,https://static.inaturalist.org/sounds/894395.m4a?1707646430,"",,2,0,false,2,"4018841, Mākara, Wellington 6972, New Zealand",-41.29569735,174.6892831,4,,,,4,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
200162857,2023/04/21 8:16 PM,2023-04-21,2023-04-21 08:16:00 UTC,Wellington,4733175,glebglub,A Xiong,2024-02-23 07:43:30 UTC,2024-08-17 01:59:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/200162857,,https://static.inaturalist.org/sounds/905572.mp3?1708672218,"",,1,0,false,,"Stewart Island / Rakiura 9818, New Zealand",-46.899669866,168.1273426193,15,,,,15,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
200585459,2024-02-26 23:01:51,2024-02-26,2024-02-26 10:01:51 UTC,Wellington,6104243,davidkaipatiki,David Hayes,2024-02-27 04:17:31 UTC,2024-02-27 04:23:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/200585459,https://inaturalist-open-data.s3.amazonaws.com/photos/353926571/medium.jpeg,https://static.inaturalist.org/sounds/908913.mp3?1709007460,"","""frog"" called like this for over an hour",1,0,false,2,"7073, New Zealand",-41.1065889722,172.643966,,,,,,,open,false,gps,gps,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
202066662,2024-03-12 06:22:31+13:00,2024-03-12,2024-03-11 17:22:31 UTC,Wellington,6621058,hugh_eaton,,2024-03-11 17:24:05 UTC,2024-08-03 05:55:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/202066662,,https://static.inaturalist.org/sounds/925358.m4a?1710177848,"","",1,0,false,3,"South Island/Te Waipounamu, Pigeon Bay, Canterbury, NZ",-43.7169006631,172.8941144262,6,,,,6,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
202140946,2024-03-12 21:36:22+13:00,2024-03-12,2024-03-12 08:36:22 UTC,Wellington,5283666,stephen-ao,,2024-03-12 08:37:01 UTC,2024-07-31 17:48:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/202140946,,https://static.inaturalist.org/sounds/925911.m4a?1710232623,"","",2,0,false,3,"Waikato, NZ",-37.973995471,175.7866837586,131,,,,28329,obscured,open,true,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
202630274,2024-03-16 22:12:32+13:00,2024-03-16,2024-03-16 09:12:32 UTC,Wellington,3610384,ecojimmy,,2024-03-16 09:12:52 UTC,2024-08-03 20:44:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/202630274,,https://static.inaturalist.org/sounds/930452.m4a?1710580375,"","",2,0,false,3,"Te Ika-a-Māui/North Island, Wellington, Wellington, NZ",-41.266740129,174.7585000841,4,,,,4,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
203865403,2024-03-25 22:08:31+13:00,2024-03-25,2024-03-25 09:08:31 UTC,Wellington,736224,kirstymyron,Kirsty Myron,2024-03-25 09:08:49 UTC,2024-08-10 01:57:41 UTC,research,CC-BY,https://www.inaturalist.org/observations/203865403,,https://static.inaturalist.org/sounds/939878.m4a?1711357731,"","",1,0,false,3,"North Island / Te Ika-a-Māui, Auckland, Auckland, NZ",-36.8495625072,174.7407442693,20,,,,20,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
204000725,2024-03-26 23:00:53,2024-03-26,2024-03-26 10:00:53 UTC,Wellington,451919,jacog,Jaco Grundling,2024-03-26 10:02:11 UTC,2024-08-04 19:34:36 UTC,research,CC0,https://www.inaturalist.org/observations/204000725,,https://static.inaturalist.org/sounds/940901.m4a?1711447334,"",,2,0,false,2,"4018841, Mākara, Wellington 6972, New Zealand",-41.2955127,174.68914861,4,,,,4,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
204696289,2024/03/23 9:35 PM,2024-03-23,2024-03-23 08:35:00 UTC,Wellington,1666778,beaulahp,Beaulah,2024-03-31 07:54:47 UTC,2024-07-29 15:02:26 UTC,research,CC-BY,https://www.inaturalist.org/observations/204696289,,https://static.inaturalist.org/sounds/946876.wav?1711871633,"",,2,0,false,,"Arnold Valley 7872, New Zealand",-42.5727286981,171.4677412286,237,,,,237,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
204890151,2024-04-01 21:31:38,2024-04-01,2024-04-01 08:31:38 UTC,Wellington,6662568,richard1889,Richard Henty,2024-04-01 08:36:17 UTC,2024-10-26 17:30:50 UTC,research,,https://www.inaturalist.org/observations/204890151,,https://static.inaturalist.org/sounds/949012.m4a?1711960581,"",Two morepork talking. About 20m apart. Nighttime. Couldn't see them.,1,0,false,2,"Matarangi 3592, New Zealand",-36.7323116667,175.6781083333,1,,,,1,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
205118903,2024-04-03 06:49:53,2024-04-03,2024-04-02 17:49:53 UTC,Wellington,1222691,jonathan369,Jonathan Neill,2024-04-02 17:50:31 UTC,2024-10-26 16:34:52 UTC,research,,https://www.inaturalist.org/observations/205118903,,https://static.inaturalist.org/sounds/950820.m4a?1712080242,"",,2,0,false,2,"Kelson, Lower Hutt, New Zealand",-41.1625158419,174.9401903244,8,,,,8,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
208275722,2024/02/10 00:01 AM,2024-02-10,2024-02-09 11:01:00 UTC,Wellington,1513074,richardlitt,Richard Littauer,2024-04-20 14:53:04 UTC,2024-10-25 13:08:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208275722,,https://static.inaturalist.org/sounds/975417.wav?1713624746,"",,3,0,false,,"Kaitoke, Upper Hutt, New Zealand",-41.0641572012,175.1971273578,291,,,,291,,open,false,,,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
208455085,2024-04-21 22:39:08+12:00,2024-04-21,2024-04-21 10:39:08 UTC,Wellington,2859127,anniey,"",2024-04-21 10:40:00 UTC,2024-08-06 04:29:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/208455085,,https://static.inaturalist.org/sounds/976738.m4a?1713696001,"","",2,0,false,3,"North Island / Te Ika-a-Māui, Wellington, Wellington, NZ",-41.3327948572,174.7699762686,13,,,,13,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
209424039,2024-04-26 18:28:51+12:00,2024-04-26,2024-04-26 06:28:51 UTC,Wellington,2859127,anniey,"",2024-04-26 06:29:31 UTC,2024-08-03 16:16:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/209424039,,https://static.inaturalist.org/sounds/983445.m4a?1714112975,"","",2,0,false,3,"North Island / Te Ika-a-Māui, Wellington, Wellington, NZ",-41.2665494414,174.7563070277,200,,,,200,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
209428270,2024-04-26 18:33:22,2024-04-26,2024-04-26 06:33:22 UTC,Wellington,8046363,georgia78653,Georgia Jennings,2024-04-26 06:53:54 UTC,2024-08-11 01:49:20 UTC,research,,https://www.inaturalist.org/observations/209428270,,https://static.inaturalist.org/sounds/983472.m4a?1714114437,"",,1,0,false,2,"Wilton, Wellington, New Zealand",-41.26643589,174.75619938,12,,,,12,,open,false,,,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
209438214,2024-04-26 19:38:45+12:00,2024-04-26,2024-04-26 07:38:45 UTC,Wellington,117691,dbiaggio,Daniela Biaggio,2024-04-26 07:39:06 UTC,2024-08-05 19:32:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/209438214,,https://static.inaturalist.org/sounds/983554.m4a?1714117148,"","",2,0,false,3,"North Island / Te Ika-a-Māui, Wellington, Wellington, NZ",-41.267436971,174.7566691229,4,,,,4,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
209438507,2024-04-26 19:40:09+12:00,2024-04-26,2024-04-26 07:40:09 UTC,Wellington,5646047,henry_id,"",2024-04-26 07:40:26 UTC,2024-09-24 02:18:18 UTC,research,CC-BY,https://www.inaturalist.org/observations/209438507,,https://static.inaturalist.org/sounds/983556.m4a?1714117228,"","",1,0,false,3,"North Island / Te Ika-a-Māui, Wellington, Wellington, NZ",-41.266856276,174.7567083407,51,,,,51,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
209441613,2024-04-26 19:41:16,2024-04-26,2024-04-26 07:41:16 UTC,Wellington,8046363,georgia78653,Georgia Jennings,2024-04-26 07:52:50 UTC,2024-08-10 03:11:16 UTC,research,,https://www.inaturalist.org/observations/209441613,,https://static.inaturalist.org/sounds/983584.m4a?1714117973,"",,1,0,false,2,"Wilton, Wellington, New Zealand",-41.26773299,174.75795725,4,,,,4,,open,false,,,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
210027249,2024-04-27,2024-04-27,,Wellington,703821,tessa_islandbay,Tessa,2024-04-27 08:17:18 UTC,2024-08-02 15:48:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210027249,,https://static.inaturalist.org/sounds/988854.mp3?1714205841,"","",2,0,false,2,"Matahiwi, New Zealand",-39.6631050023,175.1561021805,21,,,,21,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
210088231,2024-04-27 23:40:11,2024-04-27,2024-04-27 11:40:11 UTC,Wellington,8046363,georgia78653,Georgia Jennings,2024-04-27 11:41:55 UTC,2024-10-26 14:17:16 UTC,research,,https://www.inaturalist.org/observations/210088231,,https://static.inaturalist.org/sounds/989537.m4a?1714218117,"",,2,0,false,2,"Northland, Wellington 6012, New Zealand",-41.28159609,174.75560249,8,,,,8,,open,false,,,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
210089543,2024-04-27 21:05:00,2024-04-27,2024-04-27 09:05:00 UTC,Wellington,58979,kiwialli,"",2024-04-27 11:45:51 UTC,2024-10-19 00:37:30 UTC,research,CC-BY,https://www.inaturalist.org/observations/210089543,,https://static.inaturalist.org/sounds/989560.m4a?1714218355,"",,2,0,false,2,"Karori, Wellington, New Zealand",-41.2909623344,174.7527066618,298,,,,298,,open,false,gps,gps,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
210626884,2024/04/26 6:31 PM,2024-04-26,2024-04-26 06:31:00 UTC,Wellington,6788628,haymay,,2024-04-28 04:31:26 UTC,2024-10-26 23:41:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210626884,,https://static.inaturalist.org/sounds/994310.m4a?1714278517,"",,2,0,false,,"Wilton, Wellington, New Zealand",-41.2661554383,174.7556626445,15,,,,15,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
210688458,2024-04-28 20:00:00,2024-04-28,2024-04-28 08:00:00 UTC,Wellington,1212216,ryvesie,Joanne Ryves,2024-04-28 08:26:45 UTC,2024-08-10 19:10:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210688458,,https://static.inaturalist.org/sounds/994845.mp3?1714292808,"",,2,0,false,2,"Hillcrest, Auckland, New Zealand",-36.7937330351,174.7323959693,9,,,,9,,open,false,gps,gps,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
210717073,2024/04/28 9:44 PM,2024-04-28,2024-04-28 09:44:00 UTC,Wellington,6305922,berardom,Michael Berardozzi,2024-04-28 09:56:20 UTC,2024-08-10 06:30:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210717073,,https://static.inaturalist.org/sounds/995024.m4a?1714298107,"",,2,0,false,,"Ōwhiro Bay, Wellington, New Zealand",-41.3355586744,174.7591965535,112,,,,112,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
210794243,2024-04-27 18:45:00,2024-04-27,2024-04-27 06:45:00 UTC,Wellington,901837,nathimble,"",2024-04-28 13:11:04 UTC,2024-08-08 18:26:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/210794243,,https://static.inaturalist.org/sounds/995862.mp3?1714309867,"",Heard,2,0,false,2,"Wainui 7582, New Zealand",-43.8104545587,172.8848622367,39,,,,39,,open,false,gps,gps,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
212848891,2024-05-02 22:17:33+12:00,2024-05-02,2024-05-02 10:17:33 UTC,Wellington,133939,biodragon,,2024-05-02 10:17:45 UTC,2024-08-03 15:52:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/212848891,,https://static.inaturalist.org/sounds/1012061.m4a?1714645067,"","",2,0,false,3,"North Island / Te Ika-a-Māui, Wellington, Wellington, NZ",-41.2047647266,174.807404699,9,,,,9,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
213111990,2024-05-03 22:44:23,2024-05-03,2024-05-03 10:44:23 UTC,Wellington,451919,jacog,Jaco Grundling,2024-05-03 10:45:02 UTC,2024-08-10 02:37:26 UTC,research,CC0,https://www.inaturalist.org/observations/213111990,,https://static.inaturalist.org/sounds/1013997.m4a?1714733105,"",,1,0,false,2,"4018841, Mākara, Wellington 6972, New Zealand",-41.2955982,174.6890266,13,,,,13,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
213120654,2024-05-03,2024-05-03,,Wellington,6640134,camsmcm,,2024-05-03 11:48:27 UTC,2024-08-10 08:02:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/213120654,,https://static.inaturalist.org/sounds/1014088.m4a?1714736910,"",Quite faint sound but definitely ruru.,2,0,false,2,"Central Dunedin, Dunedin, New Zealand",-45.869146318,170.5030589551,48,,,,48,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
213648079,2024/04/28 6:05 PM,2024-04-28,2024-04-28 06:05:00 UTC,Wellington,218732,catchwords,"",2024-05-05 10:09:36 UTC,2024-08-03 03:52:32 UTC,research,CC-BY,https://www.inaturalist.org/observations/213648079,,https://static.inaturalist.org/sounds/1019039.m4a?1714903549,"",,1,0,false,,"Spotswood, New Plymouth, New Zealand",-39.0599576957,174.0246121467,247,,,,247,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
214363026,2024-05-08 23:15:38+12:00,2024-05-08,2024-05-08 11:15:38 UTC,Wellington,6540223,ameliacmnz,,2024-05-08 11:15:58 UTC,2024-07-29 16:48:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/214363026,,https://static.inaturalist.org/sounds/1025578.m4a?1715166959,"","",3,0,false,3,"North Island / Te Ika-a-Māui, Auckland, Auckland, NZ",-36.815756125,174.7246866814,35,,,,35,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
214947567,2024-05-11 19:16:24+12:00,2024-05-11,2024-05-11 07:16:24 UTC,Wellington,5625553,jonocrehan,Jono Crehan,2024-05-11 07:16:43 UTC,2024-08-10 04:46:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/214947567,,https://static.inaturalist.org/sounds/1030912.m4a?1715411806,"","",2,0,false,3,"North Island / Te Ika-a-Māui, Lower Hutt, Wellington, NZ",-41.1831198028,174.9298062177,5,,,,5,,open,false,,,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
214967556,2024/05/11 09:18 PM,2024-05-11,2024-05-11 09:18:00 UTC,Wellington,6305922,berardom,Michael Berardozzi,2024-05-11 10:43:20 UTC,2024-08-10 04:43:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/214967556,,https://static.inaturalist.org/sounds/1031257.m4a?1715424135,"",,3,0,false,,"Wainuiomata, Lower Hutt, New Zealand",-41.2702091989,174.9877152878,31,,,,31,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
215204846,2024-05-12 17:58:00,2024-05-12,2024-05-12 05:58:00 UTC,Wellington,1100791,svendhansen,Svend Hansen,2024-05-12 09:14:32 UTC,2024-07-30 01:36:16 UTC,research,CC-BY,https://www.inaturalist.org/observations/215204846,,https://static.inaturalist.org/sounds/1033592.mp3?1715505274,"",,3,0,false,2,"Wellington, NZ-WG, NZ",-41.23342435,174.7806267813,4,,,,4,,open,false,gps,gps,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
215204853,2024-05-12 18:58:02,2024-05-12,2024-05-12 06:58:02 UTC,Wellington,1100791,svendhansen,Svend Hansen,2024-05-12 09:14:35 UTC,2024-05-15 17:43:31 UTC,research,CC-BY,https://www.inaturalist.org/observations/215204853,,https://static.inaturalist.org/sounds/1039156.mp3?1715751101,"",Audio coming ,1,0,false,2,"Wadestown, Wellington 6012, New Zealand",-41.2581546,174.7783892,1600,,,,1600,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
215465830,2024-05-03 19:33:59+12:00,2024-05-03,2024-05-03 07:33:59 UTC,Wellington,58997,davidanderson,"",2024-05-13 10:18:26 UTC,2024-08-03 14:24:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/215465830,,https://static.inaturalist.org/sounds/1035833.m4a?1715595507,"","",2,0,false,3,"Thames-Coromandel, NZ-WK, NZ",-36.7453276193,175.4766983314,9,,,,9,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
215827205,2024-05-15 13:33:53,2024-05-15,2024-05-15 01:33:53 UTC,Wellington,6698220,trixieb1,,2024-05-15 01:35:04 UTC,2024-07-27 12:55:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/215827205,,https://static.inaturalist.org/sounds/1038986.mp3?1715736906,"",,1,0,false,2,"Beach Haven, Auckland 0626, New Zealand",-36.7872412553,174.6910121664,6191,,,,6191,,open,false,gps,gps,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
216739719,2024-05-19 21:31:33+12:00,2024-05-19,2024-05-19 09:31:33 UTC,Wellington,3734816,alexbarnard,,2024-05-19 09:33:35 UTC,2024-08-06 04:37:33 UTC,research,CC-BY,https://www.inaturalist.org/observations/216739719,,https://static.inaturalist.org/sounds/1046599.m4a?1716111218,"","",2,0,false,3,"Bay of Plenty, NZ",-38.1666142221,176.3039044498,4,,,,28300,obscured,open,true,,,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
219483289,2024-05-31 19:12:15,2024-05-31,2024-05-31 07:12:15 UTC,Wellington,57684,anna-nz,Anna Burrows,2024-05-31 07:13:43 UTC,2024-08-11 03:13:12 UTC,research,CC-BY,https://www.inaturalist.org/observations/219483289,,https://static.inaturalist.org/sounds/1070063.mp3?1717139626,"",,3,0,false,2,"Featherston 5710, New Zealand",-41.1183112,175.3205818,31,,,,31,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
